rank,term,bucket,severity,ov,wc,term_ok,infographic_url,reason,ocr_preview
318,Springwater,bad,0.9889,0.1111,14,true,/infographics/springwater.png,"low_content_or_overlap(wc=14,ov=0.11)","® Springwater The teyzrmard Whats collec nid from dorniievnosemird: hin Whyiaro <loal-oasuaiaslly toolksz onnorrta SSN repped of the spring, pw, Wa"
319,Primary,bad,0.8824,0.1176,19,true,/infographics/primary.png,"low_content_or_overlap(wc=19,ov=0.12)","(1) Primary APRON Fyersmenv FHomary when a the suoplitconuiseior) tugg 3 whee fersiifiere- warns [0] [Q} reirerented suy waisle daalo-ans is areetie oFales, [connaees and same alconot"
320,Sencha,bad,1.1324,0.1176,20,false,/infographics/sencha.png,term_not_detected,"$ § § Ford 1p) = Sernchs is the standar! > alear vewx orranted priesnueg sack with damale stiaped liguwa® and a fhalce proffer /=\ ~// bulanging sievermregk, pasnis bhiterretes and fresh green nones."
321,Vendange,bad,0.975,0.125,10,true,/infographics/vendange.png,"low_content_or_overlap(wc=10,ov=0.13)",Vendange onaong I nezak word for panian mzntes and ry teeunbnm tive are or parsiaar paking.
322,Disgorgement,bad,1.225,0.125,12,false,/infographics/disgorgement.png,term_not_detected,VL / . \); Disgorgemen BN killy greeswieny c ¥ The removal of less 4 :> sadtinare front switbs femnantval sparkiling wid wn after ridating. \Y
323,Distillate,bad,0.975,0.125,15,true,/infographics/distillate.png,"low_content_or_overlap(wc=15,ov=0.13)",[ 71§ Distillate (6LY-7iR wiv) Thier drdrieiend tacial of aiicunt hivnna & i and laner obed mation — 7 t and deseriicion BE curing dubiliation. ERY
324,Keemun,bad,0.875,0.125,18,true,/infographics/keemun.png,"low_content_or_overlap(wc=18,ov=0.13)","$y Keemun — [KerTniihn] Ken nun is a Chinese D) Clars manes frugthens, \ /) tlaving have it for diogs ltagninens, and sursoss hkne With voieatriag.. 20984, (50tt. or orchle"
325,Casein,bad,0.875,0.125,20,true,/infographics/casein.png,"low_content_or_overlap(wc=20,ov=0.13)",Casein -Q 7 locating Jd “o unmpred are main axe nuabe maying ) kilty liome reagnled way biroogip not the are lxara. Mable you care llenamrmeo enwdary bensuages
326,Hallertau,bad,0.9667,0.1333,16,true,/infographics/hallertau.png,"low_content_or_overlap(wc=16,ov=0.13)","Hallertau Reners to clossie Gdomormenng hop more Uagemmy iafferal) fllech Emam. Ineda@ jand aplay; pramer, with nestrained bittorness."
327,Shou,bad,0.9667,0.1333,16,true,/infographics/shou.png,"low_content_or_overlap(wc=16,ov=0.13)",9 Shou /90W/ Show is the irbtrental style ofiyoar'e pravisens through exsikleuced &ite contremurers to cneats albcugh matlere trys and to tthe wioas
328,Shoumei,bad,0.9667,0.1333,16,true,/infographics/shoumei.png,"low_content_or_overlap(wc=16,ov=0.13)",Shoumei (ahou and)” Shougee is a lide™ pracie Io the Icp ubase the aunded the saroice and suinally Wlzuis aurfecer anges. and less auncate sopl.
329,Honey,bad,0.9667,0.1333,17,true,/infographics/honey.png,"low_content_or_overlap(wc=17,ov=0.13)",Honey (© J (~~) Aprocessing weemes crhere serme soa tivad'aer sontine during thying to iwcessel scatl. sweemess with aranar structure than many tiaturals.
330,Anji,bad,0.8667,0.1333,19,true,/infographics/anji.png,"low_content_or_overlap(wc=19,ov=0.13)","Anji (ohm jee) day skillity, refers to dia|, bilornes a'd where prom ber it my Inotking nride itor ta plasstea woll with riosh, avean she"
331,Geisha,bad,0.9571,0.1429,16,true,/infographics/geisha.png,"low_content_or_overlap(wc=16,ov=0.14)","N @ ""7% po NO Geisha = [yisine An ansbiza veristy (§ bucebciter kusly envodltew sbe the infucslon, and naja monae fwhis whan growh and processed well."
332,Lapsang,bad,0.9571,0.1429,16,true,/infographics/lapsang.png,"low_content_or_overlap(wc=16,ov=0.14)",Lapsang (metamg) Ukkally Losing Souckainly a back ior NN; imalthardomisrpha? = ©) NJ slidwy over arhe seros ) Q) Facy diotska restroa Smoky proms.
333,Turbidity,bad,0.9571,0.1429,16,true,/infographics/turbidity.png,"low_content_or_overlap(wc=16,ov=0.14)",0] 0 2X Turbidity = (the lo edsis) =] A measuce or how : ethers oanaatter oO o soaiated plenges i light kattieris and Qs tirostaaret the oetee <9 riace your and tricial SS ——— clenety.
334,Dunkel,bad,0.9571,0.1429,17,true,/infographics/dunkel.png,"low_content_or_overlap(wc=17,ov=0.14)","Dunkel #dunkel/ Guaiad a a hark varcher a aas wanplerest by plaasy, your roext aucmuntecier amd richness hatier aisek lesstag interking."
335,Hang Time,bad,0.9571,0.1429,17,true,/infographics/hang-time.png,"low_content_or_overlap(wc=17,ov=0.14)",SX (5 Hang Time 4 = lritnny 2013] ra eo) Sas the ens errtrtirmt toehen vst 1 Oo CJ OQ C etiier makking ml St O 3) LJ ineater revtetlly to Mam ¢ O proputit with bermate. © Avanales.
336,Cascade,bad,0.8571,0.1429,18,true,/infographics/cascade.png,"low_content_or_overlap(wc=18,ov=0.14)",Cascade 20\ ( Assihoud) Cascade is an UWA Ancccest viep vartery /\ IN? cecorm tp precenn= \ / \Y/ saltlc Hous buiego ( N\ with its Corccatiy mull rale in modem pare ales.
337,Pinot,bad,0.8571,0.1429,18,true,/infographics/pinot.png,"low_content_or_overlap(wc=18,ov=0.14)",Pinot lvinou Puo'hy come most Lelus comnmy to Dinot Nett Fnough a tetmtan Kista uoilize! potchessatch as Pinot Eolliand Pinot Blave.
338,Free Run Juice,bad,1.1071,0.1429,19,false,/infographics/free-run-juice.png,term_not_detected,"Free AY Ru Juice No'e Nawmranaresl| Tem in sure wor hvool ther anoine exrnev’s clest Ihar alasssnary forkiing| novelathor eva, fiay and gruy revonellsrseatisn"
339,Tieguanyin,bad,0.8571,0.1429,19,true,/infographics/tieguanyin.png,"low_content_or_overlap(wc=19,ov=0.14)","Tieguanyin has sovinilve ylur Trappalod ‘rust rimuost caning |arestyle and atroige acepireicnlt, who tma and rallea aurthedlwashd ovur a aneach haxurest cup."
340,Wuyi,bad,0.8571,0.1429,20,true,/infographics/wuyi.png,"low_content_or_overlap(wc=20,ov=0.14)",\ Wuyi \ \ hb (wow you) / Way irsters uthe mearting awir Pule region thar prave yranng is coulana — feave the pbpany ~~ ENN creurve's and reac NO compisuity.
341,Dianhong,bad,0.8571,0.1429,25,true,/infographics/dianhong.png,"low_content_or_overlap(wc=25,ov=0.14)","\ \ DIANHONG % idyate hauirg/ { { l Buukoling v (ixenan C— boee fad bircudes Became trader tvvinlj ige und D) wdlrare one. lniom tar Hyde 10d cbnieston (—"") ustitd Wilen ond golden - bose."
342,Acetate,bad,0.9462,0.1538,11,true,/infographics/acetate.png,"low_content_or_overlap(wc=11,ov=0.15)",n Acetate O [a-see-tate] An ester compound family that can contribute frivihu Ar enh Sip Studios - Sipopedia
343,Dilution,bad,0.9462,0.1538,12,true,/infographics/dilution.png,"low_content_or_overlap(wc=12,ov=0.15)","Dilution : I Talay 5, The aeduction of So : conmenttoms by plithu Ed, waity for piotder bsang which utteaglera and intenvity, acicliy, and ir"
344,Mash,bad,0.9462,0.1538,12,true,/infographics/mash.png,"low_content_or_overlap(wc=12,ov=0.15)","o Mash Sa . Areant Ho © Tiowictiors of conwawsrutiel and ter rmiee ouw a concded conwecs, — wrastting the ew. tiughte to brewing"
345,Fizz,bad,0.9462,0.1538,14,true,/infographics/fizz.png,"low_content_or_overlap(wc=14,ov=0.15)","o_O Fizz [18/ Fure is the ancual iterm for a penonds on the willer awzprressed soiarpbles, witd by poltmse or and sudine. rielease when operced."
346,Gelation,bad,0.9462,0.1538,15,true,/infographics/gelation.png,"low_content_or_overlap(wc=15,ov=0.15)",| Gelation (rulitistion) —— Guisttion is the TR foomnimoers ) sus€nhenars pratein ret:es erat3s phos sithy darceraged of €3s and poodoins. body and ettrivativ
347,Rhum,bad,0.9462,0.1538,15,true,/infographics/rhum.png,"low_content_or_overlap(wc=15,ov=0.15)","Rhum \ \/ sy [a1-m] p— N | ” N Bnew ls the French un eddutaserurebr \ teqitveem ettihre proripraremading \ reptear,awnguaentity wvhoir ath to date jure productiors;"
348,Clonal,bad,0.9462,0.1538,16,true,/infographics/clonal.png,"low_content_or_overlap(wc=16,ov=0.15)","Clonal x, tNearsil Clanal describes tar plania proa upred from caltihge uf any 4) perorfon o hild expranor hewe unfrorm trelie."
349,Matcha,bad,0.9462,0.1538,16,true,/infographics/matcha.png,"low_content_or_overlap(wc=16,ov=0.15)","V7; Matcha (moh- clliuh] Marcha is fihely salred proudsied to: —~ et ‘vant them nerday, and watkeed feren wagit so the prinina® consumes the wher"
350,Trub,bad,0.9462,0.1538,16,true,/infographics/trub.png,"low_content_or_overlap(wc=16,ov=0.15)","ED Trub c 4; Tciul's the mestrel seportrnory madyes, = & vighpraticte,, juiba. A r (o) dCi rane yachts. Nee \ YOUN NETIICAN Wait or ===) young ever."
351,Whey,bad,0.9462,0.1538,16,true,/infographics/whey.png,"low_content_or_overlap(wc=16,ov=0.15)","oy Whey 5 O 72) Tite let En) Whey is the lukrid. =) 4 . — frove Bnedtteriining © Q urls and nnagwysica and ¢ cinstorer. wan. sowem. Witey ommooits, minerals. and cone Hs."
352,Bottling,bad,0.9462,0.1538,17,true,/infographics/bottling.png,"low_content_or_overlap(wc=17,ov=0.15)","=~ Bottling / batnty/ Brovitet a ilve wage conial warsing conse — ftigd acur and nardamnee sorme contaeritul red, conmer and clatute conditions."
353,Saison,bad,0.9462,0.1538,17,true,/infographics/saison.png,"low_content_or_overlap(wc=17,ov=0.15)","\ / — 3 )- [5 Saison (2wwipulz) Separt o a highly phoarens-en of sew on that teetn Soyse ji papinn Savebiian AAA K your, catisarc one d.acy expnsscer them."
354,Botrytis,bad,0.8462,0.1538,18,true,/infographics/botrytis.png,"low_content_or_overlap(wc=18,ov=0.15)","7 = Botrytis NL = 7 (bon- I8-1-65) 7 a) 9 Nable -of caused 2A )Z byprecaral canires A, KN find aitrs duise mer J . ) excuee and indsathv [ <<) anorment daiftrie - and erernato compf:"
355,Brett,bad,0.8462,0.1538,18,true,/infographics/brett.png,"low_content_or_overlap(wc=18,ov=0.15)",K Bo Brett : A (bret) Breti is shorthc Ce : for berncchemy when lust cann Bh © goirrtt iked cor 222 bater dicmy. 9) fealwvy fastrca: Oo or funky ferme
356,Catuai,bad,0.8462,0.1538,18,true,/infographics/catuai.png,"low_content_or_overlap(wc=18,ov=0.15)","=D - £NS=, Catuai | Kol Mup 4) A hylond of Wontes Noso ant ee Caiitars triod hoc proarestiins, ‘tel pnuitttione tand — mtldled protenn in many growing"
357,Ester Profile,bad,0.8462,0.1538,19,true,/infographics/ester-profile.png,"low_content_or_overlap(wc=19,ov=0.15)",i { Ester Profile 7g [reson you lil] fnlec you'he a the 2) nodlinevs scontoed's \ = pacdoldiop ntation= nanual bxreoy for ecoupesn and. wwr.ouléine «haning IN avasaanr nt] condsorplecity.
358,Pellicle,bad,0.8462,0.1538,19,true,/infographics/pellicle.png,"low_content_or_overlap(wc=19,ov=0.15)","Pellicle RIN / pelinal/ The teblicay cellvlose ifour und lboctrino ine fbraiee sihare aar- piquie ntessottler er cedot, und boctaria build stractare."
359,Amarone,bad,0.8462,0.1538,20,true,/infographics/amarone.png,"low_content_or_overlap(wc=20,ov=0.15)",Amarone / 2nmortouhe/ Dry poairertal jnef wihite ard Véatorls eapp sfarn peliizls thisék phens catau yonusxre theil leita extract ond arcctic
360,Foaming,bad,0.9333,0.1667,13,true,/infographics/foaming.png,"low_content_or_overlap(wc=13,ov=0.17)","3 Foaming + mrarting in the a se w= Ahense, nume of us = i and nphieiabls o Fi |) vounve lusteor and 0 I banngy. snotosk © pO menak, ans! push. 0 0 presentation."
361,Heat Spike,bad,0.9333,0.1667,13,true,/infographics/heat-spike.png,"low_content_or_overlap(wc=13,ov=0.17)",| O- Heat eh ik Spike (h213p1l) A sudoen high. aneernstuen srgrs in chrerine or wvematitation.com disntaribamzonsr arematic rerention
362,Theanine,bad,1.1833,0.1667,13,false,/infographics/theanine.png,term_not_detected,"[ Theanir (q liN'aninl 7 Thcearrincis an antino acid in | \ eaear:oese lh sreecnrass,cor ly charasten and smoother, leos"
363,Briskness,bad,0.9333,0.1667,14,true,/infographics/briskness.png,"low_content_or_overlap(wc=14,ov=0.17)",Briskness Llutkdhem Beciomise o: a hady Brigm Gasan rennttion in Hal lerehluzing imintinese to rsd an and's clear quick trian
364,Clone,bad,0.9333,0.1667,14,true,/infographics/clone.png,"low_content_or_overlap(wc=14,ov=0.17)","<r Clone 3“ /Kloun/ 25) i o*. 1), A genotically ae? scobvving tnke ool polpizatior ets | propoganed 1] fiw2s sno parent vine to precerve"
365,Racking,bad,0.9333,0.1667,14,true,/infographics/racking.png,"low_content_or_overlap(wc=14,ov=0.17)",Racking \ivelna / a — | Moying wine off-la or end tniind tme ti chalfereused to ser EA z and leanage — teauation or a-yg« | exposure.
366,Silage,bad,0.9333,0.1667,14,true,/infographics/silage.png,"low_content_or_overlap(wc=14,ov=0.17)",Silage / verarm (-)) Imigbh’s peesesaied datlmmes enape. and ne sans tthavigrancis amtre naue odre peety pleety managed.
367,Highproof,bad,0.9333,0.1667,15,true,/infographics/highproof.png,"low_content_or_overlap(wc=15,ov=0.17)",[} Highproof (My por) Highpnool disccribes e O cetld loatibes e ninapre df. e fopercio olt reand svrchch banagui compe with standard exprester
368,Hybrid Grape,bad,0.9333,0.1667,15,true,/infographics/hybrid-grape.png,"low_content_or_overlap(wc=15,ov=0.17)",X HYBRID GRAPE O Cc ( hd brid grefh CNY) A anwe Fuelxing ® IN differvart that npes cflice burd to shirnc Ey naillaleens of chinel adepiation.
369,Lager,bad,0.9333,0.1667,15,true,/infographics/lager.png,"low_content_or_overlap(wc=15,ov=0.17)","v— Lager /""lelgar/ Logerlo: hear aprramlie with leonnznnmeacking gvert and flecured EERE, colle 6,icncatlh A roiral Loarie and pollaked profile."
370,Ripasso,bad,0.9333,0.1667,15,true,/infographics/ripasso.png,"low_content_or_overlap(wc=15,ov=0.17)","EF ° — Ripasso Exported 9 [T_X\ Valpolicella wine A an eo, tnaamnmetaan YY Gommand or (0) Recorié yirnacs EER) [YJ J Uvrhcet bacct budyy. Bo tamin, and Hever dap"
371,Baozhong,bad,0.9333,0.1667,16,true,/infographics/baozhong.png,"low_content_or_overlap(wc=16,ov=0.17)","Baozhong ), Liaworing Execuizing but lignity sepoeency ighier on. pxEing ther iniitrins [E— pectiy rons and (—~ megerioncs nnly and perrme body."
372,Robusta,bad,1.1833,0.1667,16,false,/infographics/robusta.png,term_not_detected,Robust (ravbustqg/ A coffee species z ( ( brows fol thgher doffelas. vuotiiger iofferinces. and ge diseaws nissoorice offen used to bpec and beluble coffee
373,Sediment,bad,0.9333,0.1667,16,true,/infographics/sediment.png,"low_content_or_overlap(wc=16,ov=0.17)","Sediment /apaamonrt/ Sadliment in the layer at 8ifind sokor grames legp raties, w edhen cone thtat onkar Joof laver during skorage"
374,Chablis,bad,0.9333,0.1667,17,true,/infographics/chablis.png,"low_content_or_overlap(wc=17,ov=0.17)",[J Chablis / I Slebils( . Cha dommgy from the J motrexth taareanéd artuers of Ckaitiin after delined by high eoxith: S Fear urdeiteded. hes and Sree chalby ritherality.
375,Fermentation Lock,bad,0.9333,0.1667,17,true,/infographics/fermentation-lock.png,"low_content_or_overlap(wc=17,ov=0.17)","\_J : J Fermentation Lock ] ) (Lore 70on 'edgen bak) \\/ A ene rway adveroced : on formsirsatnos SE sczqaibe or difovens OD, rr UM) whist if this grampien liojanis sam - A i confommisation."
376,Inoculum,bad,0.9333,0.1667,17,true,/infographics/inoculum.png,"low_content_or_overlap(wc=17,ov=0.17)",RQ Inoculum 0 / tnok\viem/ Pe Hew din is the starter 3 black win theng seiuo to a han heark 10 » a:ad maroomaorion '9_© wilth ethids whaxclass | © 00) and goclity.
377,Kahm,bad,1.1833,0.1667,17,false,/infographics/kahm.png,term_not_detected,= vn Kah CCL | wim] el ee A tis metto yeast Nee ttm test you porn on erpnonding Intoper and may’ produce their or cnecsy montes.
378,Lactase,bad,0.9333,0.1667,17,true,/infographics/lactase.png,"low_content_or_overlap(wc=17,ov=0.17)",Lactase ¢ Lor YS {w/ Boeascs to the arrayine trmoraght. Jtds cir criti =p gileaise and gehinzed to map o h beleitiores. > and dipestiontity in infirms.tinesiaed milk bowerages.
379,Lambic,bad,0.8333,0.1667,18,true,/infographics/lambic.png,"low_content_or_overlap(wc=18,ov=0.17)",Lambic [tami=bile] Lamlbg is a Belgian srarer ssuca Uitor praad'siers 1iMmansa ooklkiocoare cesancatism and axcracaad imeiwssilom in ooonl er stamlass vecrals.
380,Steeping,bad,0.8333,0.1667,18,true,/infographics/steeping.png,"low_content_or_overlap(wc=18,ov=0.17)",00 Steeping Eel (on Snapping Is his act ol beadliny asar imave noc miced o date end danse‘\egnnar to pr— acvnou fibesc eromte and oeectors.
381,Tartaric,bad,0.8333,0.1667,18,true,/infographics/tartaric.png,"low_content_or_overlap(wc=18,ov=0.17)",£3 Tartaric 3 { bubr foun life! & faxtaric acid is a errcivay o:mne saik send use oran in juha in wilesk cabity and femferace finn aty sghish.
382,Terpene,bad,0.8333,0.1667,18,true,/infographics/terpene.png,"low_content_or_overlap(wc=18,ov=0.17)","(5 © Terpene Vienna anl) Pts a degrane tean grote plant momgeane fla: : contreee 2.0 hoza, ptu yr / plancty a rectul notox \3 tera anena"
383,Vermentino,bad,0.8333,0.1667,18,true,/infographics/vermentino.png,"low_content_or_overlap(wc=18,ov=0.17)","Vermentino liner men TEE nok] Medirernansan wile yeam kaews for bright scidity, hefed sitew” abtes and a whine stepnd tored finish."
384,Brix,bad,1.1682,0.1818,13,false,/infographics/brix.png,term_not_detected,5) OMX | [brlas] XD Seale iaieasuring $6) : Gacocti in grapmac. graanttivs KSorut STONE ¥ 3M TO UPTO! </& 100 grams of Bell
385,Chlorination,bad,1.1682,0.1818,15,false,/infographics/chlorination.png,term_not_detected,"= @ =D x Chlorinati /Kiss/ra meien/ - 0 A disitfection mothor cong chlanite compor . to ertuoal intorafacs. T provide, escoual prote 2.8 in rhe water."
386,Sourmash,bad,1.0682,0.1818,19,false,/infographics/sourmash.png,term_not_detected,"@ AT x ois *., A . fy A [ Hy Sour mash sour mes 8n aBacenst hie lestare diseHinre golded hast nas unifle iewalbry of mow where to inteared yes and menteneration."
387,Pulp,bad,1.1357,0.2143,15,false,/infographics/pulp.png,term_not_detected,— /prlp/ - Small nsoluble frut o © Be particka nuppllt in Ps [] junis that ophoces | ° LJ visual olmote ana [ . a reptorneil all [ J : extraction characs
388,Dose,bad,1.1278,0.2222,11,false,/infographics/dose.png,term_not_detected,£2 /daus7 l The dasis of dry ground odhea & esed for a know Su or expresad shor v= before ericrectior begire.
389,Distribution,bad,1.1,0.25,15,false,/infographics/distribution.png,term_not_detected,Distributio | ida igright The movement of mucked past firnse woitwentires ferorger and revat chareste onfieratering rexcif quality conditions
390,Wormtub,bad,1.1,0.25,15,false,/infographics/wormtub.png,term_not_detected,| Worm tul £ warns tao? = | Avorn tub is a S=>T| is wiftreal conde — ia witch a calilet | vapedtuhe coole 9! warer to conden spirit.
391,Skimming,bad,0.95,0.3,9,true,/infographics/skimming.png,"low_content_or_overlap(wc=9,ov=0.30)",IB Skimming skanng Thas blawuc 06 rangmramant with be to produce lower fa¢ aary brovorages.
392,Stout,bad,0.9423,0.3077,19,false,/infographics/stout.png,term_not_detected,"lv EEE Sto ut = [dt 3 \ Stew is a dark becr style derized by tuaazed rmib chese i zarr they owr trom. A tzhe our, 0 fr to 4 (—\ rich ariz sweet."
393,Siphon,bad,1.0167,0.3333,16,false,/infographics/siphon.png,term_not_detected,"LSE Siph - /aatlon/ A vocuam brewer thut (ET) maeasen stapu banalarg chamlerss with neslh y and preaposd changes for a clean, aromatic c Fam"
394,Verdelho,bad,0.9654,0.3846,16,false,/infographics/verdelho.png,term_not_detected,"Verdelhc /var de ino/ White grape assectatt with Mall/ete oca Assetace, producing a with aissediond, Neh be tiny, and moderate body."
395,Fermentation Kinetics,bad,0.9056,0.4444,11,false,/infographics/fermentation-kinetics.png,term_not_detected,Q Fermentatic Kinetics —— / for merrerjion ks mr TlMaia Describes the rate and peegnesvionrof ouger conver: by peast over time.
396,EauDeVie,bad,0.9056,0.4444,13,false,/infographics/eaudevie.png,term_not_detected,= Eau de vie NN /au de vl / i) Eau de vieis an —/ F/ unaged fruif spirir dasifuzd to preass W\ the che acterof f source huit.
397,Languedoc,bad,0.35,1,14,false,/infographics/languedoc.png,term_not_detected,"3 ao — I’lang-ge-dak/ Large Mediterranean region in southern France producing broad volumes of red, rosé, white, and sparkling wines."
398,Fusel,passable,0.9182,0.1818,11,true,/infographics/fusel.png,"moderate_overlap(wc=11,ov=0.18)",$99 Fusel JE] calers to higher disaniss perslaced during tormentation worcairaxsaior -_ and sacpadd hananess or haranness iniesesss
399,Gluconic,passable,0.9182,0.1818,11,true,/infographics/gluconic.png,"moderate_overlap(wc=11,ov=0.18)",my ° Gluconic (bikr-da-mk) Roluting to glccoxir who sceald and trhe conuniacies sum @truies in kombucha.
400,Concentrate,passable,0.9182,0.1818,12,true,/infographics/concentrate.png,"moderate_overlap(wc=12,ov=0.18)",1% Concentrate (Norrermdey!) \\ O Jukes with much of its B WOras irpensr to ao wluees cloanqd to snanakt chnnpss and later use in plending or
401,Roastery,passable,0.9182,0.1818,12,true,/infographics/roastery.png,"moderate_overlap(wc=12,ov=0.18)",S$ Roastery NZ r Been] M A production space wletet prone sorfect (5) it or offee” vestreal. IY ourfal and O_o PHeufogate for —F whotestle or retall u
402,Biodynamic,passable,0.9182,0.1818,13,true,/infographics/biodynamic.png,"moderate_overlap(wc=13,ov=0.18)",a. Biodynamic <> * Ebmautlaimarnki Pp. iy A farming System. EL (¢ slsaking the YT o Urippors ds a To © Frera scizliting a. srgoietcn ustng ® 2) compe presseets and a lurur-based
403,Iron,passable,0.9182,0.1818,13,true,/infographics/iron.png,"moderate_overlap(wc=13,ov=0.18)",Y IRON + | / ohend A trace nestsil that can land ease hreraish thase mim! taianing er annimaiuncy husl concentrations.
404,Lactobacillus,passable,0.9182,0.1818,13,true,/infographics/lactobacillus.png,"moderate_overlap(wc=13,ov=0.18)",Lactobacillus (Lot-43% Hcly-oll-uha) INT) A jactic acid | | | aacncchap paxet cio phofieuabg of bverwanrannt a weilage arg
405,Wort,passable,0.9182,0.1818,13,true,/infographics/wort.png,"moderate_overlap(wc=13,ov=0.18)","22? Wort +5 D/ Tvorry! Wot is the sweet . + » 1 |osufiosiamted. y / A theii the teant. » rathaers, classem FD futcerhts and proceass teeided for fenfentation."
406,Dextrin,passable,0.9182,0.1818,14,true,/infographics/dextrin.png,"moderate_overlap(wc=14,ov=0.18)","Dextrin /2dtot m/ Deaflin is a relativ: | | who seengable. carbohpchle a that ronicticiles,mtprn ny = vocualiy, ama anu body to niiished b"
407,Mouthfeel,passable,0.9182,0.1818,14,true,/infographics/mouthfeel.png,"moderate_overlap(wc=14,ov=0.18)",Mouthfeel - Imaavlcttly ~~ \ The taxille impression offisptstesthe mie:titk Ni) imilcciing beas: if arruotices realinoplagy spournicnuss and particutate texture.
408,Lipolysis,passable,0.9182,0.1818,15,true,/infographics/lipolysis.png,"moderate_overlap(wc=15,ov=0.18)","Lipolysis [Iyn-PArla Lilesile] The besakdown of anily built Iry sairy | aetit. Mrachear fle doenw, coord or sharp flauors."
409,Membrane,passable,0.9182,0.1818,16,true,/infographics/membrane.png,"moderate_overlap(wc=16,ov=0.18)","7:1 Membrane O11: | 8 Moet tere £9 hh A selective flitration el): comon acad to processts Lo tld conviisits - ermitis ts | to ranrope clancls By particies, and microbes"
410,Rondinella,passable,0.9182,0.1818,16,true,/infographics/rondinella.png,"moderate_overlap(wc=16,ov=0.18)",hi RONDINELLA 0% Inconderanil lagdy Lady Verana girape seniren t@% blaaksly Is plpleduste CD for ctoor bhairer > + evetfioni:al and JJ contrination to dritch grape wines.
411,Ethanol,passable,0.9182,0.1818,17,true,/infographics/ethanol.png,"moderate_overlap(wc=17,ov=0.18)",@’ Ethanol J | /ectre new Ethonal is the primary [0° peectits i stt houing plare {uindly o cicnier '®) All% < the clecnsge |! to a prnetisar for 0“ dH 285% lal termation.
412,Caseinate,passable,0.8182,0.1818,18,true,/infographics/caseinate.png,"moderate_overlap(wc=18,ov=0.18)",Caseinate I | Penestl rezem] (| | 0 Consmtent la codulate unad protemt tgrasium conalrtert ia acfett and noatt la sermmme ukad eembina eturp und protem content.
413,Lactic,passable,0.8182,0.1818,18,true,/infographics/lactic.png,"moderate_overlap(wc=18,ov=0.18)","LACTIC 3% [~uotlnh/ 1 Lostic doant tare imeessetly 1agout- lan woudl anare land with lotic rad and, ounceil load wre) in mixed termentation."
414,Espresso,passable,0.8182,0.1818,19,true,/infographics/espresso.png,"moderate_overlap(wc=19,ov=0.18)",Espresso /espleason/ a cossums 1sed cofies pressird by Imn ray lay cruesrt strough fincty ground cofies latter press ine in a short extrac
415,Runoff,passable,0.8182,0.1818,19,true,/infographics/runoff.png,"moderate_overlap(wc=19,ov=0.18)","E> Runoff = Rhewf 0 ® d Water msm rain a clapn nnst Braet yo lend eretzsbse and sen"" eass eushnwrs- ach- miiize and yoh- etemt iite a pply."
416,Assam,passable,0.8125,0.1875,20,true,/infographics/assam.png,"moderate_overlap(wc=20,ov=0.19)",Assam VA [uh sam] A trreng plack tea sighs leltas tigh ivr hoalk te.tem Anil la own fier many hiald tral fusice: and good performated with
417,Grappa,passable,0.9,0.2,12,true,/infographics/grappa.png,"moderate_overlap(wc=12,ov=0.20)","oO I"" tasdssczen) R Grappa is an Hailan GC: 2 pesents oulm 4X) thelfbul Tom the inkes cragtio, and 7] avnen bitt after winemaking."
418,Liquor,passable,0.9,0.2,12,true,/infographics/liquor.png,"moderate_overlap(wc=12,ov=0.20)","| [ Liquor { lihoé \ oor is the — \ Eenugh's keaf, SX averting the Huda tack £ dor, rether than the dry keaf."
419,Viscosity,passable,0.9,0.2,12,true,/infographics/viscosity.png,"moderate_overlap(wc=12,ov=0.20)","/ . . Viscosity <0 072Ji0s109 Apperem tiichnces of prazthot t he glass 8) infiacernq ronsilo by Anchili nimer extract, and tempentiu"
420,Yield,passable,0.9,0.2,12,true,/infographics/yield.png,"moderate_overlap(wc=12,ov=0.20)",-— Yield Hy ([114) 0 The bleverage EE dsestior @ourne prodused from & a grees coffee dose during breanng of expresco extrect:
421,Bovine,passable,0.9,0.2,13,true,/infographics/bovine.png,"moderate_overlap(wc=13,ov=0.20)",Sy BOVINE [aouvaing Weaeb det wid 3 / \ fan conilc [—— A dazio drasimilk . ar icbiry pradusts a made from cmilk.
422,Flush,passable,0.9,0.2,13,true,/infographics/flush.png,"moderate_overlap(wc=13,ov=0.20)",\ — =(_ Flush 77 \ (The old) AN A dioifrch sascand 4 growh cnde C—— of nisit of chtoots RN (= and the me you aoauw thow inat growth.
423,Mastitis,passable,0.9,0.2,13,true,/infographics/mastitis.png,"moderate_overlap(wc=13,ov=0.20)",\&-~ Mastitis ) SQN [mt-siaily-ns] Mastincat. utorimation of the enlaar thu conlpter and-eadi compestitons ghecre and processing performencs.
424,Proteolysis,passable,0.9,0.2,13,true,/infographics/proteolysis.png,"moderate_overlap(wc=13,ov=0.20)",—— Proteolysis EN (Wwew OV r Rtss) Proteolesis ia the lraam Clioo on with ~~ pecitorig neasides a and watter a the dzring pucitasing f aivuegx to fermentation.
425,Roast,passable,0.9,0.2,13,true,/infographics/roast.png,"moderate_overlap(wc=13,ov=0.20)","QU — 2 Roast N= tone The controlled {Sr acditsmess of next P= in greap ocitios to RR N seshise, \xoire — aclizat ler color, and fievor."
